Artist,Song Title,Youtube Link
Beyonce,Crazy in Love (2015 Remaster),https://www.youtube.com/results?search_query=Beyonce+Crazy+in+Love+%282015+Remaster%29
Usher,Yeah! (2015 Remaster),https://www.youtube.com/results?search_query=Usher+Yeah%21+%282015+Remaster%29
Eminem,Lose Yourself (2015 Remaster),https://www.youtube.com/results?search_query=Eminem+Lose+Yourself+%282015+Remaster%29
Coldplay,Yellow (2015 Remaster),https://www.youtube.com/results?search_query=Coldplay+Yellow+%282015+Remaster%29
Green Day,Boulevard of Broken Dreams (2015 Remaster),https://www.youtube.com/results?search_query=Green+Day+Boulevard+of+Broken+Dreams+%282015+Remaster%29
Rihanna,Umbrella (2015 Remaster),https://www.youtube.com/results?search_query=Rihanna+Umbrella+%282015+Remaster%29
Kanye West,Stronger (2015 Remaster),https://www.youtube.com/results?search_query=Kanye+West+Stronger+%282015+Remaster%29
Amy Winehouse,Rehab (2015 Remaster),https://www.youtube.com/results?search_query=Amy+Winehouse+Rehab+%282015+Remaster%29
Gnarls Barkley,Crazy (2015 Remaster),https://www.youtube.com/results?search_query=Gnarls+Barkley+Crazy+%282015+Remaster%29
Black Eyed Peas,I Gotta Feeling (2015 Remaster),https://www.youtube.com/results?search_query=Black+Eyed+Peas+I+Gotta+Feeling+%282015+Remaster%29
Nelly,Hot in Herre (2015 Remaster),https://www.youtube.com/results?search_query=Nelly+Hot+in+Herre+%282015+Remaster%29
Alicia Keys,No One (2015 Remaster),https://www.youtube.com/results?search_query=Alicia+Keys+No+One+%282015+Remaster%29
Linkin Park,In the End (2015 Remaster),https://www.youtube.com/results?search_query=Linkin+Park+In+the+End+%282015+Remaster%29
The White Stripes,Seven Nation Army (2015 Remaster),https://www.youtube.com/results?search_query=The+White+Stripes+Seven+Nation+Army+%282015+Remaster%29
Fall Out Boy,Sugar We're Goin Down (2015 Remaster),https://www.youtube.com/results?search_query=Fall+Out+Boy+Sugar+We%27re+Goin+Down+%282015+Remaster%29
Kelly Clarkson,Since U Been Gone (2015 Remaster),https://www.youtube.com/results?search_query=Kelly+Clarkson+Since+U+Been+Gone+%282015+Remaster%29
Panic! at the Disco,I Write Sins Not Tragedies (2015 Remaster),https://www.youtube.com/results?search_query=Panic%21+at+the+Disco+I+Write+Sins+Not+Tragedies+%282015+Remaster%29
50 Cent,In Da Club (2015 Remaster),https://www.youtube.com/results?search_query=50+Cent+In+Da+Club+%282015+Remaster%29
Christina Aguilera,Beautiful (2015 Remaster),https://www.youtube.com/results?search_query=Christina+Aguilera+Beautiful+%282015+Remaster%29
Avril Lavigne,Complicated (2015 Remaster),https://www.youtube.com/results?search_query=Avril+Lavigne+Complicated+%282015+Remaster%29
Maroon 5,This Love (2015 Remaster),https://www.youtube.com/results?search_query=Maroon+5+This+Love+%282015+Remaster%29
Jay-Z,Empire State of Mind (2015 Remaster),https://www.youtube.com/results?search_query=Jay-Z+Empire+State+of+Mind+%282015+Remaster%29
T.I.,Whatever You Like (2015 Remaster),https://www.youtube.com/results?search_query=T.I.+Whatever+You+Like+%282015+Remaster%29
Sean Paul,Get Busy (2015 Remaster),https://www.youtube.com/results?search_query=Sean+Paul+Get+Busy+%282015+Remaster%29
Destiny's Child,Bootylicious (2015 Remaster),https://www.youtube.com/results?search_query=Destiny%27s+Child+Bootylicious+%282015+Remaster%29
Ashanti,Foolish (2015 Remaster),https://www.youtube.com/results?search_query=Ashanti+Foolish+%282015+Remaster%29
Evanescence,Bring Me to Life (2015 Remaster),https://www.youtube.com/results?search_query=Evanescence+Bring+Me+to+Life+%282015+Remaster%29
My Chemical Romance,Welcome to the Black Parade (2015 Remaster),https://www.youtube.com/results?search_query=My+Chemical+Romance+Welcome+to+the+Black+Parade+%282015+Remaster%29
Justin Timberlake,SexyBack (2015 Remaster),https://www.youtube.com/results?search_query=Justin+Timberlake+SexyBack+%282015+Remaster%29
Katy Perry,I Kissed a Girl (2015 Remaster),https://www.youtube.com/results?search_query=Katy+Perry+I+Kissed+a+Girl+%282015+Remaster%29
Lady Gaga,Just Dance (2015 Remaster),https://www.youtube.com/results?search_query=Lady+Gaga+Just+Dance+%282015+Remaster%29
Flo Rida,Low (2015 Remaster),https://www.youtube.com/results?search_query=Flo+Rida+Low+%282015+Remaster%29
Akon,Smack That (2015 Remaster),https://www.youtube.com/results?search_query=Akon+Smack+That+%282015+Remaster%29
Shakira,Hips Don't Lie (2015 Remaster),https://www.youtube.com/results?search_query=Shakira+Hips+Don%27t+Lie+%282015+Remaster%29
Snow Patrol,Chasing Cars (2015 Remaster),https://www.youtube.com/results?search_query=Snow+Patrol+Chasing+Cars+%282015+Remaster%29
Daft Punk,One More Time (2015 Remaster),https://www.youtube.com/results?search_query=Daft+Punk+One+More+Time+%282015+Remaster%29
Norah Jones,Don't Know Why (2015 Remaster),https://www.youtube.com/results?search_query=Norah+Jones+Don%27t+Know+Why+%282015+Remaster%29
Nickelback,How You Remind Me (2015 Remaster),https://www.youtube.com/results?search_query=Nickelback+How+You+Remind+Me+%282015+Remaster%29
3 Doors Down,Kryptonite (2015 Remaster),https://www.youtube.com/results?search_query=3+Doors+Down+Kryptonite+%282015+Remaster%29
Britney Spears,Toxic (2015 Remaster),https://www.youtube.com/results?search_query=Britney+Spears+Toxic+%282015+Remaster%29
